2992430, "GATORAD USAIN B.CO", 73, 100
2992494, "CREMA YOG NOCCIOLA", 172, 64
2992547, "OV.CIOC.LAT.DISNEY", 9, 233
2992577, "STRACCHINO YOG.N N", 182, 349
2992648, "CR.IDR.MENEXPERT A", 136, 734
2992661, "SALAME FELINO SOCI", 190, 1560
2992680, "SALAME MANT.C/A 80", 190, 1370
2992687, "SALAME MANT.S/A 80", 190, 1370
2992690, "CR.IDR.MENEXPERT S", 136, 1119
2992692, "SCH.DA BARBA MENEX", 136, 319
2992696, "GEL DA BARBA MENEX", 136, 379
2993133, "MINI KRAPFEN ", 205, 730
2993134, "MINI KRAPFEN ", 205, 730
2993204, "BABBO NATALE DI CI", 52, 510
2993234, "COLOMBINE FROL. 20", 205, 370
2993400, "TORCIA 3 LED ALLUM", 431, 540
2993417, "TORCIA GOMMATA 16 ", 431, 292
2993422, "ARIASANA SMUFFER 2", 437, 720
2993448, "SMAC BRILLAC.TRIGG", 93, 409
2993516, "LIBRO PROMO 8.90", 635, 890
2993538, "TOV.FOXY GRANTAVOL", 122, 127
2993539, "RAID ESCA FORMICHE", 118, 246
2993831, "FOCACCINA OLIO SF ", 199, 960
2993950, "INT.DIET. IDRODREN", 25, 690
2993984, "POLPA SCELTA MACIN", 308, 1265
2993990, "FETTINA DI SOTTOSP", 308, 1640
2994023, "BISTECCHE SOTTILI", 308, 1915
2994035, "PUNTA PETTO SCOTTO", 308, 520
2994040, "POLPA  BOL SCOT BA", 308, 1140
2994042, "OSSOBUCO SCOTTONA", 308, 860
2994420, "IDROSNELLA MATT&DI", 25, 690
2994465, "FUOR PASTO LIGHT M", 25, 477
2994491, "OLIO PESCE OMEGA 3", 25, 865
2994516, "PENNA X 10 BIC CRI", 555, 370
2994524, "PENNA X 5 BIC CRIS", 555, 195
2994545, "MINI PIPE RIG.N.20", 30, 89
2994598, "ANT.ANDREIANU", 624, 1800
2994607, "ROSE V.10 11", 622, 398
2994671, "AGNELLO DI SA", 312, 1290
2994690, "RANUNCOLO V.10 11", 622, 280
2994717, "CINERARIA V.1", 622, 480
2994773, "CONTROFILETTO  DI ", 308, 2010
2994803, "FETTINE SCAL SC BA", 308, 1720
2994945, "LIBRO LETT.PROMO 2", 635, 220
2994953, "LIBRO LETT.PROMO 2", 635, 290
2994955, "FITOSUCCO MIRTILLO", 25, 925
2994961, "LIBRO LETT.PROMO 3", 635, 320
2994971, "LIBRO LETT.PROMO 4", 635, 420
2994989, "FAGIOLI CANNELLLIN", 45, 161
2994990, "LIBRO LETT.PROMO 6", 635, 690
2994992, "FAGIOLI BORLOTTI", 45, 161
2995001, "LIBRO PROMO 7,90", 635, 790
2995006, "LIBRO LETT.PR.14,9", 635, 1490
2995028, "ERBE BUON TRANSITO", 25, 732
2995292, "INT.CHITOSANO MATT", 25, 846
2995378, "TRAMEZZINI GRANDI ", 199, 200
2995841, "BARRETTA FITNESS", 38, 249
2995859, "FITNESS&CHOCOLATE", 38, 249
2995931, "SPECIAL K YOGURT K", 38, 274
2996041, "DOLCIFICANTE FRUTT", 17, 273
2996146, "PLUMCAKE YOGURT MB", 3, 187
2996205, "GOCCIOLE EXTRADARK", 1, 236
2996403, "SCALOPP.POLLO", 330, 1660
2996411, "ARROSTO DI SU", 318, 1590
2996420, "SET 4 CONTENITORI", 493, 495
2996424, "AGNELLO AL BR", 312, 1890
2996509, "INSALATA DI STAGIO", 298, 128
2996530, "INSALATA MILL", 298, 275
2996587, "MAZZO RAMO PESCO", 628, 290
2996889, "SPIGOLA BRANZ ALL ", 334, 1140
2996908, "CALAMARO PAT CONG", 349, 790
2996930, "PESCE SPADA FETTIN", 344, 4490
2996946, "CAPPASANTA ATL.", 349, 1990
2996967, "FETTINE DI SALMONE", 344, 2350
2997135, "CAMICIOLA D. M M", 301, 510
2997145, "CODA GAMBERO ARG", 349, 2190
2997153, "CODA MAZZANC.TROP.", 349, 1250
2997156, "CODA MAZZANC.TROP.", 349, 890
2997164, "GRANA PADANO 1KG C", 216, 1320
2997178, "PARM.REGG.24M 1KG ", 216, 1740
2997237, "FIL.SARDINA PESC.E", 336, 1260
2997239, "CROSTE DI FORMAGGI", 216, 450
2997274, "BOCCONCINI FORMAGG", 214, 1970
2997277, "CORIFENA O LAMPUGA", 334, 1380
2997279, "BOC.FOR.STAGIONATO", 214, 2330
2997309, "MAZZ.TROP.COTTA VA", 351, 1200
2997413, "VT3505 LAICA ROT.S", 607, 1190
2997424, "ORATA 200 300 FRES", 334, 1090
2997449, "GHIOZZO NERO PESC", 334, 890
2997457, "POLPO 500 1000", 349, 1550
2997459, "CAPPASANTA ORIENTA", 349, 2940
2997474, "RANA PULITA  P E", 334, 3690
2997485, "SCAMPI 13 15  PESC", 340, 3790
2997488, "SCAMPI 21 30  PESC", 340, 2490
2997492, "SCAMPI 41 50 FRESC", 340, 1380
2997505, "SEPPIA PUL GR", 349, 1190
2997507, "SEPPIE MED. PUL CO", 349, 1290
2997562, "PF.ALBICOC LI", 49, 124
2997563, "P.F.FRAG.  MI", 49, 124
2997566, "P.F.PESCA E M", 49, 124
2997622, "LIBRO LETTURA 21.0", 630, 1785
2997623, "LIBRO LETTURA 8,30", 630, 706
2997624, "LIBRO LETTURA 13,4", 630, 1139
2997626, "LIBRO LETTURA 11,6", 630, 990
2997631, "LIBRO INFANZIA 9,4", 631, 799
2997651, "LIBRO MANUAL 16,00", 632, 1360
2997656, "LIBRO MANUAL 27,00", 632, 2295
2997677, "LIBRO 39,5", 633, 3358
2997680, "SPIEDINO MISTI CON", 344, 1990
2997694, "SQUALO ATLANTICO", 336, 2190
2997721, "UOVA SEPPIA INDO D", 349, 1290
2997729, "GATTUCCIO INTERO", 334, 890
2997748, "ANGUILLA EVISC ALL", 334, 3390
2997760, "PESCE CASTAGNA FRE", 334, 990
2997848, "CANESTRELLO S", 342, 1890
2998057, "CALZA D. LUNGA COO", 305, 375
2998215, "SG-CRACK.GALB.380G", 26, 268
2998256, "LATTE CAPRA UHT 1 ", 178, 140
2998294, "GEL DEP.VEET FOR M", 136, 790
2998343, "STRISCE C.DEPILZER", 132, 529
2998378, "BRUCIATORE CE", 502, 252
2998461, "BISCOTTI GUSTOSI", 1, 276
2998669, "FERRI CAVALLO CIOC", 205, 250
2998683, "BOCC COCCO CIOCC D", 205, 250
2998695, "SIGARINI ZEBRAT 20", 205, 250
2998786, "RASOIO U G COOP LU", 136, 266
2998822, "MAXI QUAD PIGNA FR", 549, 150
2998831, "MAXI QUAD PIGNA FR", 549, 150
2998991, "SCH.BARBA COOP", 136, 168
2998996, "BALS.DOPOB.COOP ES", 136, 267
2999170, "CONF.3 PANNI ", 496, 205
2999368, "CONC.P.TE FIOR.DUE", 463, 495
2999374, "CANTUCCICOOPI", 5, 302
2999529, "N.10 CD-R VERBATIM", 577, 850
2999535, "TUBO DISE.EST.DIAM", 666, 720
2999540, "FILETT PLATESSA 30", 189, 489
2999563, "CARAMELLE POLO TRI", 7, 192
2999649, "5 ROTOLI + CHIOCC.", 559, 185
2999650, "NASTRO AD.X2 10MX1", 559, 105
2999672, "POLENTA COTTA500G", 61, 125
2999903, "CONF 6 TASCHINE AD", 557, 135
2999908, "CONF.12 ETICHETTE ", 557, 60
2999939, "BLOCCA DIS.FA 4 20", 549, 490
2999943, "BLOCCO DIS.FA 4 20", 549, 490
2999946, "FA 4 BLOC.20FG RIQ", 549, 490
2999949, "BLOCCO DIS.FA 4I R", 549, 890
2999952, "BLOCCO DA DIS.FA 4", 549, 890
2999955, "BLOCCO DA DIS.FA 4", 549, 890
2999969, "FORMAGGELLA BAITEL", 210, 1520
3010490, "SCATOLE PORTA", 902, 1
3010540, "STRISCIE CARTONE 4", 902, 1
3101240, "SACCHETTI POL", 908, 1
3102880, "SACCH.KRAFT POLITE", 911, 1
3105190, "SACCHETTI POL", 911, 1
3330420, "PELLEAGLIO F.B  ST", 902, 1
3330810, "CARTA KRAFT S", 911, 1
3337190, "PANE BIANCO MULINO", 69, 95
3337200, "PANE INTEGRALE MUL", 69, 147
3337240, "PAN BRIOSCE  MULIN", 69, 202
3337490, "SPUNTINELLE MINI T", 69, 96
3337520, "PANCARRE  COOP 20 ", 69, 55
3337560, "PANE GRANO DURO MB", 69, 134
3337580, "PANE 5 CEREALI COO", 69, 96
3337590, "PANE  BIANCO COOP ", 69, 96
3337750, "PANE DELGROSSI GRA", 61, 55
3338160, "TIGELLE EMILIANE C", 69, 239
3338170, "PIADINA ROM.MINI X", 69, 107
3338830, "SCHIACCIATINA ROSM", 69, 172
3338840, "SCHIACCIATINA VEG.", 69, 172
3339020, "TARALLINI DOLCE BO", 69, 177
3339740, "FOLLINE PAN D  EST", 69, 111
3339750, "CROSTINI AL SESAMO", 69, 124
3339900, "BRUSCHELLE MORATO", 69, 157
3340510, "SCHIACCIATINA PIZZ", 69, 174
3340590, "MAXI BURGER X4 330", 191, 235
3340660, "SFORNETTI COO", 69, 85
3340670, "SFORNETTI COO", 69, 79
3341450, "PIADINA ROMAGNOLA ", 69, 114
3341460, "TIGELLA MONT.CRM", 69, 154
3341470, "PIADA CASARECC. SU", 69, 156
3341910, "PIADA SFOGLIATA CR", 69, 286
3341920, "TIGELLA CRM BIOLOG", 69, 238
3341930, "PIADINA CRM BIOLOG", 69, 310
3342360, "PANE DA BRUSCHETTA", 69, 184
3342620, "CIAMBELLA D SEMOLA", 191, 210
3342660, "PANE PER TRAMEZZIN", 69, 265
3345090, "CIAPPE LIGURI PANE", 195, 240
3345100, "STUZZICHINI A MAIS", 195, 240
3345590, "PAN DA TRAMEZZINO ", 195, 240
3346530, "MINI RITZ MPK", 15, 189
3346610, "CRACKERS COOP", 69, 118
3346650, "CRACKERS GRANPAVES", 69, 177
3346770, "CRACK.SFOGLIA GRAN", 69, 163
3346790, "CRACKERS DORIANO S", 69, 212
3346830, "SALATINI RITZ", 15, 130
3346900, "CRACKERS COOP", 69, 118
3346920, "CRACKERS GRAN PAVE", 69, 177
3346970, "CRACK.SFOGLIA GR. ", 69, 163
3347020, "MAGRETTI GALBUSERA", 69, 194
3347080, "CRACKERS COOP", 69, 158
3347090, "CRACKERS MISURA IN", 69, 159
3347140, "CRAC.SFOGL.GRANO M", 69, 173
3347260, "CRACKERS GALBUSERA", 69, 196
3347310, "BASTONCINI DI CRAC", 69, 120
3347330, "CRACK. GRAN PAVESI", 69, 132
3347360, "CRACKERS COOP OLIO", 69, 145
3347390, "CRACK. GRAN PAVESI", 69, 132
3347450, "CRACKERS GALBUSERA", 69, 197
3347490, "CRACKERS VITASNELL", 69, 120
3347570, "GRISSINI FRIABILI ", 69, 87
3347580, "GRAN GRISSI   COOP", 69, 112
3347620, "PANGRI  RUSTICI MU", 69, 126
3347760, "GRISSINI S.GRASSI", 69, 102
3347970, "GRISSANI OLIO D OL", 69, 186
3348190, "GRISSINI TORINESI", 69, 160
3348210, "GRISSINI INT.COOP", 69, 84
3348370, "BOCCONCINI AL SESA", 69, 156
3348450, "GRISSANI PAN D250G", 69, 186
3348490, "GRISSINI FAGOLOSI ", 69, 179
3348500, "GRISSINI FAGOLOSI ", 69, 179
3348560, "GRISSINI FAGOLOSO ", 69, 159
3348660, "FETTE BISC.M.BIANC", 46, 115
3348670, "FETTE BISC.M.B. 31", 46, 150
3348690, "40 FETTE BISC. M.B", 46, 115
3348700, "80 FETTE BISC. MUL", 46, 196
3348800, "GRANFETTA BUITONI ", 46, 248
3348940, "FETTE BISC.COOP", 46, 100
3348950, "FETTE BISC. COOP", 46, 184
3348960, "FETTE BISC. COOP", 46, 98
3349110, "FETTE BISC.COOP", 46, 177
3349170, "FETTE RUSTICHE VIT", 69, 97
3349290, "VERMICELLI DI SEMO", 30, 55
3349300, "SPAGHETTINI DI SEM", 30, 55
3349310, "SPAGHETTI DI SEMOL", 30, 55
3349320, "SPAGHETTI DI SEMOL", 30, 55
3349350, "CAPELLINI DI SEMOL", 30, 73
3349360, "SPAGHETTINI DI SEM", 30, 73
3349370, "SPAGHETTI BARILLA", 30, 73
3349380, "VERMICELLINI DI SE", 30, 73
3349430, "BAVETTE DI SEMOLA ", 30, 73
3349500, "SPAGHETTINI DI SEM", 30, 139
3349510, "SPAGHETTI DI SEMOL", 30, 139
3349750, "SPAGHETTINI DI SEM", 30, 99
3349760, "SPAGHETTI DI SEMOL", 30, 99
3350220, "LINGUE N.7 DE CECC", 30, 105
3350260, "SPAGH. DE CECCO N.", 30, 105
3350270, "SPAGH.DE CECCO N.1", 30, 105
3350390, "LINGUINE DI SEMOLA", 30, 55
3351270, "DITALI RIGATI DI S", 30, 55
3351300, "NAPELLINI RIGATI D", 30, 55
3351310, "SEDANI DI SEMOLA C", 30, 55
3351330, "ELICOIDALI DI SEMO", 30, 55
3351340, "MANICHE DI SEMOLA ", 30, 55
3351350, "GNOCCHI DI SEMOLA ", 30, 55
3351360, "CHIFFERI RIGATI DI", 30, 55
3351370, "LUMACONI DI SEMOLA", 30, 55
3351380, "FUSILLI DI SEMOLA ", 30, 55
3351390, "PENNETTE RIGATE DI", 30, 55
3351400, "SCOLETTONI DI", 30, 55
3351410, "PENNE RIGATE DI SE", 30, 55
3351420, "PENNE RIGATE ", 30, 55
3352180, "PASTA MISTA D", 30, 55
3352190, "PENNE LISCE DI SEM", 30, 55
3352200, "ELICOIDALI DI SEMO", 30, 99
3352210, "FUSILLI DI SEMOLA ", 30, 99
3352250, "PENNE RIGATE DI SE", 30, 99
3352420, "TORTIGLIONI DI SEM", 30, 105
3352430, "RIGATONI DI SEMOLA", 30, 105
3352500, "CHIFFERI PICCOLI R", 30, 105
3352510, "FUSILLI N.34DE CEC", 30, 105
3352550, "PENNONI RIGATI DI ", 30, 105
3352580, "PENNE RIG.141DECEC", 30, 105
3352590, "MEZZE PEN.RI.DECEC", 30, 105
3352660, "PIPI RIG.49 DE CEC", 30, 105
3352710, "ROTELLE DI SEMOLA ", 30, 119
3352740, "SEDANI RIGATI DI S", 30, 105
3352860, "SEDANINI DI SEMOLA", 30, 105
3352980, "CAVATAPPI DI SEMOL", 30, 105
3353230, "P.SEMOLA LASAGNETT", 30, 137
3353240, "TAGLATELLE NI", 30, 70
3354220, "PENNETTE RIGA", 30, 99
3354640, "PIPE RIGATE DI SEM", 30, 73
3354660, "TORTIGLIONI DI SEM", 30, 139
3354670, "FUSILLI DI SEMOLA ", 30, 139
3354680, "PENNETTE RIG. SEMO", 30, 139
3354690, "MEZZE PENNE RIG.SE", 30, 139
3354700, "RIGATONI DI SEMOLA", 30, 73
3354720, "CONCHIGLIE RIGATE ", 30, 73
3354730, "PENNE RIGATE DI SE", 30, 139
3354740, "MEZZE MANICHE RIG.", 30, 73
3354760, "MEZZE PENNE RIGATE", 30, 73
3354770, "PENNE RIGATE BARIL", 30, 73
3354780, "TORTIGLIONI BARILL", 30, 73
3354800, "FUSILLI BARILLA", 30, 73
3354820, "SEDANINI RIG.DI SE", 30, 73
3354840, "PIPETTE RIGATE DI ", 30, 73
3354850, "SEDANI RIGATI DI S", 30, 73
3354870, "DITALONI RIGATI DI", 30, 73
3354880, "PENNETTE RIGATE DI", 30, 73
3355200, "PASTA SEMOLA FARFA", 30, 92
3355220, "P.SEMOLA FUSILLI B", 30, 92
3357560, "PASTA SEMOLA CELEN", 30, 92
3357850, "QUADRETTO LE MINES", 32, 72
3357860, "QUADRETTO GR. LE M", 32, 72
3357900, "TEMPESTINA LE MINE", 32, 72
3357910, "TEMPESTINA BUC. LE", 32, 72
3357920, "RIGATINO 05 LE MIN", 32, 72
3357940, "PASTA RAGIA GR. LE", 32, 72
3357950, "PUNTINA LE MINESTR", 32, 72
3357970, "STELLINA LE MINEST", 32, 72
3357990, "PASSATINO LE MINES", 32, 72
3358010, "TUBETTINO RIG. LE ", 32, 72
3358020, "QUADRETTINO LE MIN", 32, 72
3358150, "CAPRICCIOSA GIAL V", 32, 97
3358160, "CORALLI IL TAGLIER", 32, 108
3358370, "MALTAGLIATI IL TAG", 32, 108
3358380, "FARFALLONE IL TALG", 32, 108
3358550, "PAPPARDELLA IL TAG", 32, 113
3358560, "FRAPPA IL TAGLIERE", 32, 113
3358710, "TAGLIATELLE A UOVO", 32, 102
3358730, "TAGLIATELLE A UOVO", 32, 102
3358810, "PAPPARD.216FESTAIO", 32, 145
3358820, "TAGLIATELLE A UOVO", 32, 145
3359000, "TAGLIAT.LE EMILIAN", 32, 120
3359010, "FETTUCC LE EMILIAN", 32, 120
3359020, "PAGLIA FIENO LE EM", 32, 141
3359040, "TAGLIERINI LE EMIL", 32, 120
3359050, "PAPPARDELLE LE EMI", 32, 120
3359060, "TAGLIATELLE UOVO C", 32, 145
3359070, "TAGLIATELLE ALL  U", 32, 145
3359080, "TAGLIAT.UOVO COOP", 32, 98
3359340, "TAGLIATELLINA IL T", 32, 113
3359360, "TAGLIOLINA IL TAGL", 32, 113
3359370, "TAGLIATELLA IL TAG", 32, 113
3359380, "TAGLIAT. LARGA IL ", 32, 113
3359390, "TAGLIAT. GIAL VERD", 32, 120
3359440, "PASTA ALL  UOVO PA", 32, 98
3359450, "P.ALL  UOVO TAGLIA", 32, 98
3359460, "P.ALL  UOVO TAGLIA", 32, 98
3359470, "TAGLIATELLINE COOP", 32, 98
3359480, "P.ALL  UOVO TAGLIO", 32, 98
3359530, "FETTUCCINE RASAGNO", 32, 119
3359540, "TAGLIATELLE RASAGN", 32, 119
3359550, "FETTUCCE RASAGNOLE", 32, 119
3359640, "FETTUCCINE A UOVO ", 32, 145
3360010, "LASAGNE VERDI LE E", 32, 212
3360130, "RIGATONI NAPOLETAN", 30, 179
3360370, "GRAMIGNA SEMOLA DE", 30, 119
3360380, "ORECCHIETTE SEMOLA", 30, 119
3360400, "FARFALLE MEDIE N93", 30, 119
3361100, "FARFALLE TRIS SEM.", 30, 90
3361110, "FUSILLI TRICOLORI", 30, 90
3361120, "GNOCCHI TRICOLORI", 30, 90
3361770, "GRAMIGNA SOTT", 30, 55
3361780, "GRAMIGNA GROSSA DI", 30, 55
3361790, "BUCATINI DI SEMOLA", 30, 55
3361800, "FARFALLE DI SEMOLA", 30, 55
3361880, "GRAMIGNA SEMOLA SP", 30, 129
3361910, "ORECCHIET DIBEN 50", 30, 146
3362070, "CAPUNTI PAESANI PA", 30, 146
3362080, "CAVATELLI SEM. PAS", 30, 139
3362580, "STROZZAPRETI DIBEN", 30, 146
3362630, "PIZZOCCHERI VALTEL", 30, 86
3362840, "LASAGNE GIALLE LE ", 32, 179
3362980, "MALTAGLIATI ALL  U", 32, 82
3362990, "LASAGNA A UOVO DE ", 32, 207
3363010, "FARFALLE ALL ", 32, 84
3363020, "GRAMIGNA ALL  UOVO", 32, 158
3363200, "MACCHERONI PETT. R", 32, 137
3363210, "I GARGANELLI LE EM", 32, 147
3363280, "STROZZAPRETI REGIN", 32, 137
3363290, "MACCHERONI PETTINE", 32, 226
3363360, "LANCETTA LE MINEST", 32, 102
3363370, "MARGHERITA LE MINE", 32, 102
3363380, "SORPRESA LE MINEST", 32, 102
3363390, "TRIPOLINO LE MINES", 32, 102
3363400, "FARFALLA LE MINEST", 32, 102
3363430, "MACCHERONI CHITARR", 32, 173
3363450, "SPAGHETTI A CHITAR", 32, 209
3363660, "STELLINE DI SEMOLA", 30, 73
3363690, "DITALINI RIGATI DI", 30, 73
3363720, "TEMPESTINA DI SEMO", 30, 55
3363730, "TEMPESTINE DI SEMO", 30, 73
3363750, "AVENA DI SEMOLA CO", 30, 55
3363770, "STELLINE DI S", 30, 55
3363780, "RISONI DI SEMOLA B", 30, 73
3363790, "FARFALLINE DI SEMO", 30, 73
3363810, "CORALLINI RIGATI B", 30, 55
3363850, "LUMACHINE DI SEMOL", 30, 55
3363870, "DITALINI DI SEMOLA", 30, 55
3363890, "DITALINI RIGATI DI", 30, 55
3363910, "TRIPOLINI DI SEMOL", 30, 55
3363940, "CAPELLI ANGELO SEM", 30, 72
3364670, "RISI A UOVO LE EMI", 32, 69
3364690, "GRATTINI A UOVO CO", 32, 56
3364700, "TEMPESTINA A UOVO ", 32, 56
3364710, "RISINA A UOVO COOP", 32, 56
3364720, "STELLINE A UOVO CO", 32, 56
3364730, "FILINI A UOVO COOP", 32, 56
3364770, "LANCETTE A UOVO CO", 32, 56
3364780, "TRIPOLINI A UOVO C", 32, 56
3364800, "SORPRESE A UOVO CO", 32, 56
3364810, "QUADRETTI A UOVO C", 32, 56
3364830, "FILINI A UOVO LE E", 32, 69
3365190, "SORPRESE A UOVO LE", 32, 69
3365220, "GRATTINI A UOVO LE", 32, 69
3365230, "FARFALLINE A UOVO ", 32, 69
3365240, "QUADRETTI A UOVO L", 32, 69
3365250, "GRATTONI A UOVO LE", 32, 69
3365260, "SORPRESE LISCE UOV", 32, 69
3365370, "P UOVO FILINI 250G", 32, 56
3365600, "MOSCATELLA LE MINE", 32, 93
3365840, "TORTELLINI MONDER", 32, 118
3365900, "TORTELLINI BARILLA", 32, 100
3365950, "TORTELLONI BARILLA", 32, 207
3366140, "FARINA 3 GRAZIE", 61, 74
3366160, "FARINA LO CONTE FA", 61, 217
3366180, "FARINA DI GRANO DU", 61, 83
3366190, "FARINA COOP DI GRA", 61, 64
3366260, "FARINA 0 VITALNATU", 61, 132
3366340, "FARINA GRAN MUGNAI", 61, 131
3366350, "FARINA D  AMERICA", 61, 129
3366460, "FARINA BARILLA TIP", 61, 74
3366470, "FARINA COOP DI GRA", 61, 64
3366500, "FARINA LO CONTE MA", 61, 207
3366570, "FARINA 00 VITALNAU", 61, 132
3366600, "FARINA ANTIGRUMI", 61, 92
3366620, "FARINA PER DOLCI", 61, 92
3366650, "FARINA GIALLA FIOR", 61, 64
3366720, "FARINA LA GRANDE R", 61, 72
3366750, "FARINA FIORETTO LA", 61, 80
3366860, "POLENTA NICOLI BIO", 61, 81
3366890, "FARINA DALLARI GIA", 61, 66
3366910, "POLENTA NICOLI BER", 61, 88
3366930, "FAR.MOL.FERR GI", 61, 147
3366970, "FARINA DALLARI GIA", 61, 64
3366980, "FARINA GIALLA BRAM", 61, 74
3367100, "SEMOLA DI GRANO DU", 61, 46
3367130, "SEMOLINO DI GRANO ", 61, 85
3367250, "FARINA SEMOLA", 61, 161
3367260, "FARINA 00 PIZZA", 61, 95
3367380, "SG-FARINA BIO 500G", 26, 1
3367390, "FARINA DI FARRO BI", 61, 213
3367700, "RISO SCOTTI ORO PE", 63, 248
3367710, "RISO COOP ARBORIO ", 63, 200
3367720, "RISO GALLO PER RIS", 63, 265
3367770, "RISO SCOTTI ORO PE", 63, 298
3367780, "RISO GALLO ARBORIO", 63, 322
3367790, "RISO GALLO ROMA S ", 63, 290
3367890, "RISO ROLO ARBORIO", 63, 212
3367900, "RISO PRINCIPE ARBO", 63, 306
3368050, "RISO SCOTTI ARBORI", 63, 297
3368110, "RISO COOP RIBE S V", 63, 182
3368130, "RISO GALLO RIBE S ", 63, 300
3368320, "RISO COOP ORIGINAR", 63, 153
3368540, "RISO ALCE NERO SUP", 63, 353
3368550, "RISO ALCE NERO SUP", 63, 364
3368560, "RISO COOP THAIBONN", 63, 176
3368730, "RISO VENERE GRANDI", 63, 303
3368800, "RISO TRE CEREALI G", 63, 303
3368820, "RISO ROMA PARBOILE", 63, 204
3368830, "RISO RIBE PARBOILE", 63, 187
3368940, "CHICCHI DI GRANO P", 63, 182
3368970, "RISO GALLO BLOND I", 63, 326
3368990, "RISO FLORA CLASSIC", 63, 318
3369090, "VIALONE NANO COOP ", 63, 221
3369190, "RISO CARNAROLI COO", 63, 225
3369270, "RISO CARNAROLI SCO", 63, 331
3369430, "ZUPPA KNORR DI FAG", 67, 123
3369440, "ZUPPA DI CECI KNOR", 67, 123
3369450, "PASSATO DI VERDURE", 67, 137
3369610, "MINESTRONE DI VERD", 67, 123
3369620, "MINESTRONE DI LEGU", 67, 123
3369730, "RISO BASMATI SUZI ", 33, 349
3369830, "RISO SUZI WAN C LE", 33, 327
3369840, "RISO SUZI WAN ALLA", 33, 327
3369850, "FILI DI SOIA SUZI ", 33, 305
3369870, "FETTUCCINE SUZI WA", 33, 327
3369950, "RISOTTO KNORR CON ", 67, 159
3369960, "RISOTTO KNORR ALLA", 67, 159
3369970, "RISOTTO KNORR AL P", 67, 159
3369980, "RISOTTO KNORR CON ", 67, 159
3370060, "RISOTTO KNORR ALLA", 67, 159
3370070, "RISOTTO KNORR ALLA", 67, 159
3370170, "RISOTTO STAR FUNGH", 67, 126
3370190, "RISOTTO AI CARCIOF", 67, 124
3370200, "RISOTTO AI FU", 67, 124
3370210, "RISOTTO ALLA ", 67, 124
3370220, "RISOTTO ALLE ", 67, 124
3370230, "RISOTTO AGLI ", 67, 124
3370260, "RISOTTO ALLA ", 67, 124
3370270, "RISOTTO AI FU", 67, 124
3370460, "RISOTTO KNORR CON ", 67, 159
3370490, "RISOTTO KNORR C ZA", 67, 159
3370500, "RISOTTO STAR AI FU", 67, 126
3370510, "RISOTTO STAR ALLA ", 67, 126
3370540, "RISOTTO STAR AI GA", 67, 126
3370560, "ANELLINI KNORR MIN", 67, 120
3370570, "MINESTRINA ORTOLAN", 67, 105
3370620, "MINESTRA D  ORZO K", 67, 120
3370640, "ORECCHIET.C BROCCO", 67, 153
3370650, "PASTA PENNE C", 67, 153
3370790, "ZUPPA KNORR AI 5 C", 67, 132
3370830, "PENNETTE ALLA PESC", 67, 153
3370850, "TAGLIOLINI AL", 67, 153
3370890, "ZUPPA PASTA E", 67, 115
3370910, "POLENTA AI FU", 67, 148
3370920, "POLENTA AI FUNGHI ", 67, 148
3370930, "POLENTA AI FORMAGG", 67, 148
3371090, "PIZZOCCHERI ALLA V", 67, 192
3371100, "RIBOLLITA ALLA TOS", 67, 192
3371160, "PASTA E FAGIOLI KN", 67, 142
3371180, "MINESTRA PRIMAVERA", 67, 120
3371280, "ZUPPA ORZO E ", 67, 115
3371290, "ZUPPA DI VERDURA C", 67, 115
3371760, "TORTILLA CHIPS CON", 15, 248
3372210, "HOT TACO SAUCE (SA", 33, 236
3372340, "BRODO MELLIN DI PO", 23, 258
3372360, "DADO KNORR MAGIA D", 66, 125
3372610, "BRODO KNORR GRANUL", 66, 145
3372620, "BRODO DI POLLO KNO", 66, 145
3372630, "BRODO DI VERDURE K", 66, 145
3372820, "BRODO GRANULARE CO", 66, 139
3372950, "BRODO GRANULARE CO", 66, 139
3373170, "FAGIOLI BORLO", 306, 168
3373500, "CANNELLIN CIB", 306, 148
3373510, "CANNELLINI 17", 306, 259
3373720, "FAGIOLI CANNELLINI", 306, 168
3375370, "CECI MESSICO ", 306, 149
3375550, "CICERCHIA BETTINI ", 306, 275
3375710, "FAVE SGUSCIATE SEL", 306, 125
3375800, "CECI MESSICO SELEC", 306, 195
3375850, "ZUPPA TOSCANA CON ", 306, 188
3375860, "ZUPPA PAESANA C GR", 306, 188
3375940, "ZUPPA BIO AL GRANO", 306, 220
3375950, "GRAN ZUPPA BIOLOGI", 306, 215
3375960, "MINESTRONE BIO TOS", 306, 239
3376130, "LENTICCHIE LA", 306, 99
3376240, "MINESTRA MEDITERRA", 306, 198
3376260, "LENTICCHIE DE", 306, 275
3376380, "POP CORN X MICRO10", 306, 99
3376740, "LENTICCHIE DI CAST", 306, 399
3376750, "MAIS PER POP CORN ", 306, 179
3376770, "SEME DI LINO BIOBO", 306, 159
3376790, "SESAMO BIOBON SACC", 306, 265
3376800, "SOIA GIALLA BIOBON", 306, 169
3377000, "LENTICCHIE MIGNON ", 306, 139
3377150, "PISELLI VERDI SPEZ", 306, 169
3377780, "LE PATATINE SAN CA", 15, 93
3377820, "PATATINE ORO PAI M", 15, 112
3377880, "PATATINE CL SAN CA", 15, 229
3377890, "PATATINE VITACHIPS", 15, 242
3377960, "PATATINE AMICA CHI", 15, 217
